field_id,NDVI_total,NDVI_core,NDVI_edge,area_m2,shape_inde,core_area,total_area,edge_ratio,size_class,edge_effect,abs_edge_effect
174,-0.0932359356908544,-0.0953744962922316,-0.0786584556790014,13626.776759115512,1.742317018895437,11925.935362007776,13680.900439761146,0.1282784773912155,very_large,0.016716040613230204,0.016716040613230204
175,-0.0090688628243099,-0.0203862981219492,0.05878817181693,7306.841315863011,1.423037135636062,6274.164316496534,7319.128544112407,0.1427716730643369,very_large,0.07917446993887921,0.07917446993887921
176,-0.0110072368077591,-0.0146365999381358,0.0032005555784473,5233.4303467626205,1.715963620040126,4154.501578487788,5243.308750080465,0.2076565053652368,very_large,0.0178371555165831,0.0178371555165831
180,-0.0820312281398666,-0.0833898800142056,-0.076168569964741,9921.116614731722,2.097700634119176,8040.822044267793,9907.432816251852,0.1884050900574493,very_large,0.007221310049464594,0.007221310049464594
194,0.0675091648706522,0.0655842291358599,0.0767448555971637,12016.361247444098,2.145863805193574,10010.418962620352,12068.49430895039,0.1705329010930304,very_large,0.011160626461303794,0.011160626461303794
195,0.1343978338954955,0.1307380904576507,0.1493205088300235,11639.385980482357,2.458837222724758,9363.33958285398,11664.432214689685,0.1972742941519094,very_large,0.018582418372372816,0.018582418372372816
197,0.2543755594276587,0.2611252795374629,0.2319212706394702,6587.962133196424,2.196645421058844,5080.916597426872,6613.098190439327,0.2316889223310727,very_large,-0.029204008897992684,0.029204008897992684
1,0.2399072038568808,0.2347767979508698,0.2504872390444441,2343.0353450519237,1.888244207883672,1582.3680749010875,2351.4553642985,0.3270686320796273,large,0.01571044109357428,0.01571044109357428
2,0.1214375873716094,0.1162813289184674,0.1300443018570982,1532.572200886556,1.761627481852831,970.256850482444,1550.3453666947248,0.374167284705734,large,0.013762972938630796,0.013762972938630796
5,0.0302814635736454,0.0280350882861404,0.0340948967753996,1531.7054727490663,1.774402228399048,973.0632052804556,1553.7830166017193,0.3737457580089636,large,0.006059808489259199,0.006059808489259199
12,0.2269036844923054,0.2331518931392229,0.2037193228729839,4238.093849046875,1.617044628126375,3335.352586023509,4233.327845986758,0.2121204151042871,large,-0.029432570266239022,0.029432570266239022
18,0.1551112856420131,0.1612642678110354,0.1428915527604496,1982.880216295779,1.755589621947931,1333.7840271230957,1999.5965069736053,0.3329734161509509,large,-0.018372715050585797,0.018372715050585797
20,0.0749354661326781,0.0782753349528672,0.0652201347177392,1532.491481721116,1.226473673126555,1128.5693050036784,1527.534766049224,0.2611825733285399,large,-0.013055200235128003,0.013055200235128003
21,0.4166532477954084,0.4160320463158842,0.4182208246845381,1711.8915496432155,1.431422205642697,1198.5866915743445,1691.6653523988584,0.2914752968873578,large,0.0021887783686538875,0.0021887783686538875
22,0.1144779570093935,0.1115238298868999,0.1203003682186896,1712.8009361110717,1.642151057683439,1131.4699777819185,1701.3762472146914,0.3349678064248057,large,0.008776538331789693,0.008776538331789693
35,0.2788539373603548,0.2820638797123507,0.2703955284540946,1533.16501380892,1.251971409165262,1135.2793443247974,1546.1855619973123,0.2657547889282574,large,-0.011668351258256104,0.011668351258256104
38,0.1198301914836384,0.1193447547892337,0.121647585509508,3336.757327252867,1.459743318553952,2645.64224751794,3359.6611262972588,0.2125270531573674,large,0.0023028307202742904,0.0023028307202742904
42,0.376724460201792,0.3842350034319225,0.352560685821746,2974.697606214728,1.536406149806987,2301.5045938936737,3015.595935157015,0.2367994110013814,large,-0.03167431761017653,0.03167431761017653
43,0.2046690435758244,0.2049157319882119,0.2040331652678237,1531.489755412911,1.22644542809016,1134.7297461243718,1530.7811721011312,0.2587250439154175,large,-0.0008825667203881948,0.0008825667203881948
46,-0.0947707200498814,-0.1050966210226378,-0.0696741719990009,1983.069305420633,1.548544554389763,1415.0537841161934,1995.356377695061,0.2908265410959846,large,0.03542244902363689,0.03542244902363689
59,-0.1045026742146661,-0.1108056622692456,-0.0912789330624369,811.7229638076199,1.129598810313774,554.0783972156091,815.220592214389,0.3203331680931141,medium,0.0195267292068087,0.0195267292068087
61,0.5135493074381472,0.5157050196058262,0.5108254308211438,811.1672195980414,1.523751160124484,456.7273820719296,815.1587340075547,0.4397074299547445,medium,-0.004879588784682309,0.004879588784682309
63,0.4411649518991556,0.4433245475296349,0.4394228342999802,901.1795893081994,1.989772500682211,414.8380314929657,917.3688019046624,0.547795793107778,medium,-0.003901713229654713,0.003901713229654713
80,0.4505725562493896,0.4512533260949292,0.4498024179948776,540.8024280892812,1.383489183869296,281.8299514579265,538.771370383291,0.4769025101362978,medium,-0.0014509081000516066,0.0014509081000516066
84,0.5394698229860098,0.5397343020298803,0.5390281664579226,811.0870822626044,1.309069472594091,502.0521397946137,801.4153465636716,0.3735431422079385,medium,-0.0007061355719576445,0.0007061355719576445
86,0.4594171189856303,0.4591676495464674,0.4598098727544462,901.0571623216036,1.462373312533775,535.7300655716285,899.3300043526175,0.4043009095896075,medium,0.0006422232079787982,0.0006422232079787982
87,0.4740441599868555,0.4739329799048362,0.4741467375140701,450.3910680661842,1.27484576588487,232.84716465290643,445.0882382300472,0.4768516787168892,medium,0.00021375760923392217,0.00021375760923392217
96,0.2286926802236013,0.2162103353051065,0.2425690575151658,721.1455488289479,1.5788499004092,380.648943770588,725.8556695573143,0.4755859053870329,medium,0.026358722210059304,0.026358722210059304
99,0.0802127236332167,0.0773897069310279,0.0844172515668148,540.9443100807525,1.163647093212989,327.2954015776668,543.4968805811183,0.3977970927308438,medium,0.007027544635786906,0.007027544635786906
109,0.2114537260921828,0.236683651804924,0.2042082089644211,90.10382570015446,1.12962453447617,19.505936914199744,88.98200938764491,0.7807878575856466,small,-0.03247544284050291,0.03247544284050291
112,0.2445775414172839,0.2472494241898645,0.2433098233663118,180.30335571249825,1.216769163761616,58.97059731934785,178.0703517383473,0.6688353971131704,small,-0.003939600823552714,0.003939600823552714
114,-0.0232540164383069,-0.0033557047136127,-0.028939248359648,90.15801181224305,1.12960805546738,19.526380820954166,89.0206601241126,0.7806533809822294,small,-0.0255835436460353,0.0255835436460353
120,0.1258820532747204,0.1245235577225685,0.1262701948610495,90.11531820298586,1.129620045166877,19.5034908026468,88.9774578124695,0.7808041353153434,small,0.0017466371384810137,0.0017466371384810137
121,0.4532815739512443,0.44896000623703,0.454516307583877,90.11637185515028,1.129621796114708,19.55940580869633,89.090522268579,0.7804546958459726,small,0.005556301346847037,0.005556301346847037
131,0.288309005114872,0.3018273711204529,0.2807153550746999,180.30921781095884,1.179506444270407,63.67577619462036,178.1539987050417,0.6425801460676484,small,-0.021112016045752968,0.021112016045752968
134,0.2719034838228829,0.267334371805191,0.2744921757709869,180.2000359229608,1.179403354831062,70.14735724773055,187.0775035717869,0.62503584926868,small,0.007157803965795906,0.007157803965795906
136,0.2224078955207492,0.2238466473002182,0.2214041849269586,180.18737600078995,1.179384853166051,70.05779705207684,186.94135957174808,0.6252418554536688,small,-0.0024424623732595963,0.0024424623732595963
