system:index,area_m2,chunk_id,confiden_1,confiden_2,confidence,field_id,label,mean,perimeter_,shape_inde,size_class,time,.geo
000000000000000000ac,8228.03528200907,N24E091,0.531612932682037,0.531612932682037,0.531612932682037,173,field,0.03386795970534544,802.2766627038792,2.495003473674774,very_large,2025/01/01 00:00:00,"{""type"":""Polygon"",""coordinates"":[[[91.92236163214739,24.685052808590484],[91.92236163214739,24.684959169276247],[91.9227183283034,24.684959153840637],[91.9227183283034,24.68486995197053],[91.92370827961089,24.684870016428885],[91.92370827961089,24.684959127702008],[91.92433699260046,24.68495917309265],[91.92433699260046,24.684869971282648],[91.92442617035726,24.68487001157003],[91.92442617035726,24.68495912281651],[91.9245153482941,24.68495916304552],[91.9245153482941,24.685142004034976],[91.92442617035726,24.685141963812793],[91.92442617035726,24.685231165553706],[91.92379745609851,24.685231120622518],[91.92379745609851,24.685142009418417],[91.92370827961089,24.685141968752923],[91.92370827961089,24.685231170520503],[91.92334710176475,24.685231154889898],[91.92334710176475,24.685141953108896],[91.92316875078788,24.68514196172687],[91.92316875078788,24.68505275991769],[91.92307950100835,24.685052810370873],[91.92307950100835,24.68514201218336],[91.92299032597013,24.68514197107454],[91.92299032597013,24.685231172868775],[91.92316875078788,24.685231163514484],[91.92316875078788,24.685320365280514],[91.9232579261863,24.68532031571237],[91.9232579261863,24.685409517453536],[91.92281197643382,24.68540949402961],[91.92281197643382,24.685320382832053],[91.9227183283034,24.685320307993766],[91.9227183283034,24.68540950975497],[91.92245080591636,24.68540956674446],[91.92245080591636,24.685231163180656],[91.92236163214739,24.685231121686957],[91.92236163214739,24.68514201042961],[91.92227245855847,24.685141968877527],[91.92227245855847,24.68505276703508],[91.92236163214739,24.685052808590484]],[[91.92253997986533,24.68514200280836],[91.92281197643382,24.685141979251917],[91.92281197643382,24.685231181052774],[91.92253997986533,24.6852312046193],[91.92253997986533,24.68514200280836]]]}"
000000000000000000b0,82063.00656650204,N24E091,0.547262847423553,0.477256417274475,0.532399296760559,177,field,0.19561634718128723,5199.592261681134,5.120243849714695,very_large,2025/01/01 00:00:00,"{""type"":""Polygon"",""coordinates"":[[[91.86244468398316,24.74784138621267],[91.86226188843041,24.747841382213107],[91.86226188843041,24.747930570908423],[91.86190516007194,24.747930543270275],[91.86190516007194,24.74775225637892],[91.86163309242406,24.747752177762713],[91.86163309242406,24.74793055522053],[91.86181595982018,24.747930559089728],[91.86181595982018,24.74811337324247],[91.86172675974937,24.748113389013362],[91.86172675974937,24.74820257766079],[91.86145476766237,24.74820258838458],[91.86145476766237,24.747841396823773],[91.86136556832435,24.74784141236169],[91.86136556832435,24.747663034840663],[91.8612763691673,24.747663050317055],[91.8612763691673,24.74739548386088],[91.86118724464772,24.747395498352734],[91.86118724464772,24.747663064818497],[91.86100437986661,24.74766306013305],[91.86100437986661,24.74775224891753],[91.86064766171107,24.747752218145784],[91.86064766171107,24.74784140692108],[91.86028647915127,24.747841430442907],[91.86028647915127,24.747484675157907],[91.86019728218359,24.747484689961055],[91.86019728218359,24.747301875371267],[91.86046487362957,24.74730183081612],[91.86046487362957,24.747212641901154],[91.85992976682078,24.747212639029872],[91.85992976682078,24.747034261095532],[91.86001896324568,24.747034337021027],[91.86001896324568,24.746855959005124],[91.85992976682078,24.746855973620423],[91.85992976682078,24.74667315869307],[91.86046487362957,24.746673071133248],[91.86046487362957,24.746494783518443],[91.86028647915127,24.746494722671805],[91.86028647915127,24.746405533551354],[91.86019728218359,24.74640554831583],[91.86019728218359,24.746583926541117],[91.86001896324568,24.746583954998286],[91.86001896324568,24.746494765890237],[91.85974690727014,24.746494774128085],[91.85974690727014,24.746583963245882],[91.85965771139723,24.746583977683326],[91.85965771139723,24.746494788562323],[91.85956859015909,24.746494711475137],[91.85956859015909,24.746138045305777],[91.86019728218359,24.74613798081291],[91.86019728218359,24.74631635917018],[91.86046487362957,24.74631640526838],[91.86046487362957,24.746227216110363],[91.86037567629994,24.74622723097867],[91.86037567629994,24.746044415766267],[91.86064766171107,24.746044407312123],[91.86064766171107,24.745955218093584],[91.86082605765498,24.74595518798521],[91.86082605765498,24.746044377197343],[91.86091518144237,24.74604436297692],[91.86091518144237,24.7461379889858],[91.86082605765498,24.74613800320958],[91.86082605765498,24.74622719237664],[91.86064766171107,24.74622722250452],[91.86064766171107,24.746316411655982],[91.86073685959255,24.7463163966164],[91.86073685959255,24.746494774846944],[91.86064766171107,24.746494789892918],[91.86064766171107,24.746673077494602],[91.86073685959255,24.746673152989487],[91.86073685959255,24.746945156850668],[91.86082605765498,24.746945141733427],[91.86082605765498,24.747212708571386],[91.86100437986661,24.747212679072067],[91.86100437986661,24.74712349015448],[91.86091518144237,24.747123505388313],[91.86091518144237,24.746945127480732],[91.86100437986661,24.74694511225329],[91.86100437986661,24.746855923269695],[91.86091518144237,24.746855938493937],[91.86091518144237,24.74676674948514],[91.86082605765498,24.746766763731443],[91.86082605765498,24.746405570644775],[91.8612763691673,24.74640553152497],[91.8612763691673,24.74649472060989],[91.86136556832435,24.746494795722672],[91.86136556832435,24.74640560664098],[91.86190516007194,24.74640554915314],[91.86190516007194,24.746316360068803],[91.86181595982018,24.746316375830357],[91.86181595982018,24.746227186720834],[91.86163309242406,24.74622718272619],[91.86163309242406,24.74631637184228],[91.86100437986661,24.746316352086644],[91.86100437986661,24.745866059895747],[91.8612763691673,24.74586605027645],[91.8612763691673,24.745776861036507],[91.86091518144237,24.74577679528411],[91.86091518144237,24.74586598453704],[91.86019728218359,24.74586597628557],[91.86019728218359,24.74595516554227],[91.8593901993179,24.745955167995774],[91.8593901993179,24.745687690620365],[91.859479394648,24.74568767638035],[91.859479394648,24.745509297661517],[91.86037567629994,24.7455092800666],[91.86037567629994,24.745415653874655],[91.86055846401057,24.745415660441488],[91.86055846401057,24.745326471064715],[91.86082605765498,24.74532642605246],[91.86082605765498,24.745415615419635],[91.86100437986661,24.74541567659671],[91.86100437986661,24.74523729785321],[91.86109804585249,24.745237317996448],[91.86109804585249,24.745326507375825],[91.86145476766237,24.74532644683542],[91.86145476766237,24.745237257468833],[91.86163309242406,24.745237317882026],[91.86163309242406,24.7453265072422],[91.86181595982018,24.745326511303166],[91.86181595982018,24.745237321949567],[91.86172675974937,24.7452372470697],[91.86172675974937,24.745148148238496],[91.86163309242406,24.745148128499874],[91.86163309242406,24.744880560221485],[91.86154396718135,24.74488057484346],[91.86154396718135,24.74496976429477],[91.86145476766237,24.744969779784807],[91.86145476766237,24.745058878669703],[91.86082605765498,24.745058948366665],[91.86082605765498,24.74496975891156],[91.86091518144237,24.744969744729648],[91.86091518144237,24.744880555255754],[91.86082605765498,24.744880569434468],[91.86082605765498,24.744697753574645],[91.86073685959255,24.744697768611303],[91.86073685959255,24.74488058447769],[91.86064766171107,24.744880599465787],[91.86064766171107,24.744969698401583],[91.86073685959255,24.74496977395798],[91.86073685959255,24.745148062304956],[91.86064766171107,24.74514807730264],[91.86064766171107,24.74523726672018],[91.86055846401057,24.74523728166596],[91.86055846401057,24.74514809224521],[91.86028647915127,24.745148100433205],[91.86028647915127,24.745237289863713],[91.86019728218359,24.745237304586293],[91.86019728218359,24.745326493998014],[91.86010808539689,24.745326508668683],[91.86010808539689,24.745415607514005],[91.8593901993179,24.745415685666096],[91.8593901993179,24.74523730680675],[91.859479394648,24.745237292582868],[91.859479394648,24.745148103123412],[91.85974690727014,24.74514806104969],[91.85974690727014,24.745237250499567],[91.86001896324568,24.74523724239932],[91.86001896324568,24.74505895404479],[91.85930100416877,24.74505894202182],[91.85930100416877,24.744969752512],[91.85920734201167,24.7449697311926],[91.85920734201167,24.744430156805898],[91.86055846401057,24.744430229792133],[91.86055846401057,24.744519328842028],[91.86064766171107,24.7445194044698],[91.86064766171107,24.74460859404232],[91.86082605765498,24.744608564030504],[91.86082605765498,24.74451937446438],[91.86109804585249,24.7445193653285],[91.86109804585249,24.74460855488486],[91.8620834866604,24.744608512673736],[91.8620834866604,24.745598469606442],[91.86190516007194,24.745598500323165],[91.86190516007194,24.74550931103983],[91.86172675974937,24.745509251902387],[91.86172675974937,24.74559844119214],[91.86145476766237,24.74559845163082],[91.86145476766237,24.745687640908358],[91.86181595982018,24.74568761477604],[91.86181595982018,24.745776804018618],[91.86190516007194,24.74577687882386],[91.86190516007194,24.745865977493807],[91.86253388551049,24.74586599343984],[91.86253388551049,24.745955182612644],[91.86262301275981,24.745955167340906],[91.86262301275981,24.74613798243301],[91.86253388551049,24.746137997711305],[91.86253388551049,24.74649475400225],[91.86190516007194,24.746494738215468],[91.86190516007194,24.746583927255795],[91.86271221464891,24.74658391145579],[91.86271221464891,24.746855915167746],[91.86262301275981,24.746855931447424],[91.86262301275981,24.747034309276337],[91.86271221464891,24.747034292990268],[91.86271221464891,24.746945104090006],[91.86289061896996,24.746945161905995],[91.86289061896996,24.747034260252736],[91.8629842145147,24.747034280024756],[91.8629842145147,24.747484660948885],[91.86289061896996,24.747484641193868],[91.86289061896996,24.747573829954618],[91.86271221464891,24.747573862730885],[91.86271221464891,24.74748467396373],[91.86244468398316,24.747484631237594],[91.86244468398316,24.74784138621267]],[[91.86244468398316,24.747484631237594],[91.86235548263683,24.747484647374495],[91.86235548263683,24.747395458572512],[91.86244468398316,24.747395532985834],[91.86244468398316,24.747484631237594]],[[91.86226188843041,24.746945147787226],[91.86235548263683,24.74694507742319],[91.86235548263683,24.747123455227353],[91.86226188843041,24.74712352559808],[91.86226188843041,24.746945147787226]],[[91.86091518144237,24.747301883207893],[91.86100437986661,24.747301867967657],[91.86100437986661,24.747395493647584],[91.86091518144237,24.747395508891177],[91.86091518144237,24.747301883207893]],[[91.86064766171107,24.747395462824592],[91.86073685959255,24.747395447746324],[91.86073685959255,24.747573825444537],[91.86064766171107,24.747573840529203],[91.86064766171107,24.747395462824592]],[[91.86019728218359,24.746855930528472],[91.86055846401057,24.746855907372996],[91.86055846401057,24.746945096372595],[91.86019728218359,24.746945119541035],[91.86019728218359,24.746855930528472]],[[91.86145476766237,24.74721263832976],[91.86154396718135,24.747212622759275],[91.86154396718135,24.747301811635506],[91.86163309242406,24.747301887473807],[91.86163309242406,24.74739551313003],[91.86226188843041,24.747395528953437],[91.86226188843041,24.747484627211758],[91.86145476766237,24.74748464170649],[91.86145476766237,24.74721263832976]],[[91.86118724464772,24.746766739015538],[91.8612763691673,24.746766724546216],[91.8612763691673,24.746583909672804],[91.86136556832435,24.746583894235116],[91.86136556832435,24.74667308327284],[91.86172675974937,24.74667314776772],[91.86172675974937,24.746766773583214],[91.86145476766237,24.746766784149806],[91.86145476766237,24.74685597313922],[91.86118724464772,24.746855928014565],[91.86118724464772,24.746766739015538]],[[91.86046487362957,24.747212641901154],[91.86046487362957,24.747123452964196],[91.86055846401057,24.747123474305813],[91.86055846401057,24.747034285350207],[91.86064766171107,24.747034270340006],[91.86064766171107,24.747123459292418],[91.86073685959255,24.747123444223902],[91.86073685959255,24.74730182205631],[91.86055846401057,24.74730185215102],[91.86055846401057,24.747212663239406],[91.86046487362957,24.747212641901154]]]}"
000000000000000000b5,10672.704250710894,N24E091,0.444604724645615,0.444604724645615,0.444604724645615,182,field,-0.1625604405829079,900.2122166347251,2.45811803333323,very_large,2025/01/01 00:00:00,"{""type"":""Polygon"",""coordinates"":[[[91.77530493274587,24.65513669422216],[91.77530493274587,24.65504747991202],[91.77557691083739,24.65504754430306],[91.77557691083739,24.655136668030988],[91.77584450623539,24.655136692866016],[91.77584450623539,24.6552259071363],[91.77593368029508,24.655225855211114],[91.77593368029508,24.65531506945697],[91.77611648768656,24.65531509416324],[91.77611648768656,24.655408655875803],[91.77665607120078,24.655408651443054],[91.77665607120078,24.655497865620333],[91.77701277515868,24.655497836702338],[91.77701277515868,24.655587050846023],[91.77737394088352,24.655587059153454],[91.77737394088352,24.65567627326337],[91.77764147297509,24.655676205027834],[91.77764147297509,24.6557654191072],[91.777730650703,24.655765456631038],[91.777730650703,24.655854580113324],[91.77764147297509,24.6558546331652],[91.77764147297509,24.655943756629195],[91.77746311806534,24.65594377200186],[91.77746311806534,24.6560374240806],[91.77764147297509,24.65603740870152],[91.77764147297509,24.656126622694337],[91.77782428751325,24.65612664519014],[91.77782428751325,24.65621576858276],[91.77728476388374,24.65621577665645],[91.77728476388374,24.656126653245337],[91.77719558706599,24.656126615459666],[91.77719558706599,24.655943749363153],[91.77701277515868,24.655943816634366],[91.77701277515868,24.655854602576156],[91.77665607120078,24.655854631543075],[91.77665607120078,24.656037407148673],[91.77638401207746,24.6560374363321],[91.77638401207746,24.655676232483753],[91.77620566230149,24.655676246291225],[91.77620566230149,24.655587032141224],[91.77584450623539,24.65558702092363],[91.77584450623539,24.65549789731265],[91.77575533235773,24.655497858619494],[91.77575533235773,24.655408734984118],[91.77566608435079,24.655408697106466],[91.77566608435079,24.655315044804876],[91.77557691083739,24.65531509656853],[91.77557691083739,24.655408658300495],[91.77530493274587,24.65540868452008],[91.77530493274587,24.655315032205486],[91.77521575996974,24.65531508374704],[91.77521575996974,24.65513665518473],[91.77530493274587,24.65513669422216]]]}"
000000000000000000b7,19428.068634604522,N24E091,0.524048745632172,0.506281495094299,0.523934185504913,184,field,0.05399539392474062,1408.3344400703536,2.850270338435906,very_large,2025/01/01 00:00:00,"{""type"":""Polygon"",""coordinates"":[[[91.9039455170145,24.76356421811646],[91.9039455170145,24.763653401408845],[91.90403472811388,24.763653359895343],[91.90403472811388,24.763564176606234],[91.90439589703179,24.76356422696832],[91.90439589703179,24.76365341024416],[91.90475259709518,24.763653335170805],[91.90475259709518,24.763564151908053],[91.90466345907393,24.763564192919862],[91.90466345907393,24.763475009631733],[91.90457424670292,24.763475051527827],[91.90457424670292,24.7624850702377],[91.90529219899584,24.76248513277015],[91.90529219899584,24.763292220098823],[91.90511384642184,24.763292213116298],[91.90511384642184,24.76302466303293],[91.90502463313994,24.76302461464975],[91.90502463313994,24.762935431241118],[91.90493542003846,24.762935473340978],[91.90493542003846,24.763475010009877],[91.90502463313994,24.76347496789025],[91.90502463313994,24.763564151165124],[91.90493542003846,24.76356419328802],[91.90493542003846,24.763742559777963],[91.90502463313994,24.763742517648534],[91.90502463313994,24.763920884043486],[91.90475259709518,24.76392088482639],[91.90475259709518,24.763831701629975],[91.9039455170145,24.763831767927275],[91.9039455170145,24.763920951153313],[91.90448510904208,24.763920918136957],[91.90448510904208,24.764014537844375],[91.90484180982689,24.764014553038546],[91.90484180982689,24.764460468556354],[91.90475259709518,24.76446051059893],[91.90475259709518,24.764549693639406],[91.90412386486456,24.764549677969825],[91.90412386486456,24.764643297527485],[91.90403472811388,24.764643338189984],[91.90403472811388,24.764549628087725],[91.90385638062423,24.76454961964165],[91.90385638062423,24.764643329750786],[91.90367795932735,24.76464332203314],[91.90367795932735,24.764549611917115],[91.9035843517844,24.76454961829012],[91.9035843517844,24.76401451945796],[91.90367795932735,24.76401460364689],[91.90367795932735,24.763920893367022],[91.9035843517844,24.763920899715806],[91.9035843517844,24.76356416662587],[91.9039455170145,24.76356421811646]],[[91.90493542003846,24.76266348643355],[91.90502463313994,24.762663444343648],[91.90502463313994,24.762846247810373],[91.90493542003846,24.762846289906975],[91.90493542003846,24.76266348643355]],[[91.90421307632467,24.764282087065848],[91.90430668520193,24.76428208029483],[91.90430668520193,24.764460446474935],[91.90421307632467,24.764460453252816],[91.90421307632467,24.764282087065848]],[[91.90376716988558,24.764282111781196],[91.90385638062423,24.764282070355062],[91.90385638062423,24.764371253472703],[91.90376716988558,24.76437129490211],[91.90376716988558,24.764282111781196]]]}"
000000000000000000b8,13843.75014559862,N24E091,0.505329668521881,0.254300594329834,0.456413865089417,185,field,0.020933382374030335,972.0741405688995,2.33059913964266,very_large,2025/01/01 00:00:00,"{""type"":""Polygon"",""coordinates"":[[[91.69625401209625,24.611749601760682],[91.69706550463789,24.611749649715826],[91.69706550463789,24.611838786363222],[91.69769431052133,24.611838796730627],[91.69769431052133,24.61192802392237],[91.69778347306945,24.611928019730158],[91.69778347306945,24.61246754936899],[91.69769431052133,24.612467553578874],[91.69769431052133,24.612556690036257],[91.69760507397804,24.612556695026807],[91.69760507397804,24.612467558566507],[91.69751146110976,24.61246752202372],[91.69751146110976,24.612289158447958],[91.69742229912016,24.61228916248521],[91.69742229912016,24.61237838957948],[91.69733306313584,24.61237839439726],[91.69733306313584,24.612467530887518],[91.69715474007236,24.612467538700265],[91.69715474007236,24.612106372706442],[91.69706550463789,24.61210637735112],[91.69706550463789,24.612556770420603],[91.69697634356402,24.612556774193184],[91.69697634356402,24.612645910653026],[91.69679357135257,24.61264587737507],[91.69679357135257,24.61246751383649],[91.69670433666035,24.612467518271373],[91.69670433666035,24.612378381760532],[91.69661517632807,24.61237838530582],[91.69661517632807,24.61255674889818],[91.69652601617886,24.612556752394646],[91.69652601617886,24.61264588886924],[91.69589722721382,24.61264587363656],[91.69589722721382,24.612556737141386],[91.69571445954479,24.612556702501127],[91.69571445954479,24.612378338849755],[91.69589722721382,24.612378373501986],[91.69589722721382,24.612195571066042],[91.69598646024733,24.612195567135327],[91.69598646024733,24.612106339950806],[91.69616477851288,24.61210633359433],[91.69616477851288,24.612378363190995],[91.69625401209625,24.61237835909013],[91.69625401209625,24.611749601760682]],[[91.69742229912016,24.61201722353591],[91.69751146110976,24.612017219507567],[91.69751146110976,24.612195583211754],[91.69742229912016,24.61219558724594],[91.69742229912016,24.61201722353591]],[[91.69625401209625,24.61237835909013],[91.69634762225363,24.612378396445482],[91.69634762225363,24.612467532968004],[91.69625401209625,24.612467586201618],[91.69625401209625,24.61237835909013]]]}"
000000000000000000bb,6322.992562635114,N24E091,0.465869843959808,0.451915740966797,0.465869843959808,188,field,0.3203733131540171,420.3578083984521,1.49125822356563,very_large,2025/01/01 00:00:00,"{""type"":""Polygon"",""coordinates"":[[[91.70047675788018,24.8275210965103],[91.70047675788018,24.82770388125659],[91.70056592614105,24.827703868286083],[91.70056592614105,24.828243440319685],[91.70047675788018,24.828243453307856],[91.70047675788018,24.82797140407989],[91.70038758980236,24.827971417004115],[91.70038758980236,24.828149765446014],[91.7002984219076,24.82814977832105],[91.7002984219076,24.8283326532854],[91.70012001248473,24.828332589189294],[91.70012001248473,24.82824341501713],[91.69975881910273,24.82824342618024],[91.69975881910273,24.827703944518902],[91.69966965249887,24.827703866458968],[91.69966965249887,24.82752108165846],[91.70047675788018,24.8275210965103]]]}"
000000000000000000c5,9859.02504286474,N24E091,0.570789098739624,0.567807495594025,0.570789098739624,198,field,0.02451670798819623,624.045726625554,1.77294187070058,very_large,2025/01/01 00:00:00,"{""type"":""Polygon"",""coordinates"":[[[91.68610503497746,24.65836957945786],[91.68610503497746,24.658280362941724],[91.68664461640262,24.658280317552517],[91.68664461640262,24.6581911916077],[91.68718420453823,24.658191144231544],[91.68718420453823,24.658458703099452],[91.68727334550005,24.65845870383497],[91.68727334550005,24.658730700677033],[91.68736256080575,24.658730700520632],[91.68736256080575,24.6588199168878],[91.68718420453823,24.658819916323342],[91.68718420453823,24.658909132674925],[91.68664461640262,24.658909089617445],[91.68664461640262,24.65899830596521],[91.68637260007904,24.658998263241713],[91.68637260007904,24.65881992108206],[91.68628346096779,24.6588199198055],[91.68628346096779,24.658998261970943],[91.6861942478809,24.658998261473243],[91.6861942478809,24.659087477814275],[91.68610503497746,24.659087477264688],[91.68610503497746,24.658998260920743],[91.68601589641592,24.658998259485774],[91.68601589641592,24.65864157503452],[91.68592668387922,24.658641574360864],[91.68592668387922,24.658552357904153],[91.68583309619498,24.658552405999394],[91.68583309619498,24.65836953483381],[91.68610503497746,24.65836957945786]],[[91.6865554025731,24.658641530733302],[91.68664461640262,24.6586415310208],[91.68664461640262,24.658730747432738],[91.68673383041555,24.65873074766253],[91.68673383041555,24.658819873475167],[91.6865554025731,24.65881987296659],[91.6865554025731,24.658641530733302]]]}"
000000000000000000c6,5598.69446115622,N24E091,0.477075427770615,0.475658267736435,0.477075427770615,199,field,0.3977619482813515,441.9380889864537,1.666146241346735,very_large,2025/01/01 00:00:00,"{""type"":""Polygon"",""coordinates"":[[[91.9140944551575,24.8489024231416],[91.9140944551575,24.848813261641947],[91.91436647425388,24.84881332514008],[91.91436647425388,24.84980324269988],[91.91445563187796,24.849803192516067],[91.91445563187796,24.849892353750356],[91.91436647425388,24.849892403937456],[91.91436647425388,24.849981565152316],[91.91400529826291,24.84998155175222],[91.91400529826291,24.85007071295771],[91.91391606700273,24.850070763821964],[91.91391606700273,24.849803189608508],[91.9140944551575,24.84980317931332],[91.9140944551575,24.84953116947852],[91.91400529826291,24.849531219428336],[91.91400529826291,24.84944205808547],[91.91391606700273,24.84944201840748],[91.91391606700273,24.84926369564705],[91.91382691046847,24.849263654957205],[91.91382691046847,24.848902483186418],[91.9140944551575,24.8489024231416]]]}"
000000000000000000c7,56407.83099823337,N24E091,0.497283697128296,0.49346986413002,0.497283697128296,200,field,0.20177533836806297,2660.516785405686,3.160031203204184,very_large,2025/01/01 00:00:00,"{""type"":""Polygon"",""coordinates"":[[[91.73030365308452,24.930468366110382],[91.73030365308452,24.93037912868046],[91.73021004401915,24.9303791234979],[91.73021004401915,24.93020082957099],[91.73030365308452,24.93020083475979],[91.73030365308452,24.930111597259994],[91.73057119350565,24.93011158492041],[91.73057119350565,24.93028996937435],[91.7306604235012,24.93028993440496],[91.7306604235012,24.930379171846283],[91.73074957944485,24.930379137676027],[91.73074957944485,24.93046837509108],[91.73083873557106,24.930468340862646],[91.73083873557106,24.930651159828788],[91.73074957944485,24.9306511940633],[91.73074957944485,24.930740340902876],[91.73102157672415,24.930740366722635],[91.73102157672415,24.93091875081819],[91.73111080764288,24.93091871554871],[91.73111080764288,24.931186246256328],[91.73119996450887,24.931186302284566],[91.73119996450887,24.931636651187603],[91.73111080764288,24.931636595174457],[91.73111080764288,24.931725832248908],[91.73102157672415,24.9317257770411],[91.73102157672415,24.931815014095214],[91.73083873557106,24.931814954111623],[91.73083873557106,24.93190862584855],[91.73074957944485,24.931908660124837],[91.73074957944485,24.931636604739243],[91.7306604235012,24.93163663895127],[91.7306604235012,24.931908603841823],[91.73057119350565,24.931908638865018],[91.73057119350565,24.93199778538231],[91.73012088918053,24.931997826674348],[91.73012088918053,24.931815008380028],[91.73003166029088,24.931814952561528],[91.73003166029088,24.931997770861972],[91.7298532772936,24.93199783922247],[91.7298532772936,24.932086985740384],[91.73003166029088,24.93208700787802],[91.73003166029088,24.932265391336134],[91.73021004401915,24.9322653227368],[91.73021004401915,24.932087029794584],[91.73057119350565,24.932087022380365],[91.73057119350565,24.932176168851075],[91.7306604235012,24.932176133818984],[91.7306604235012,24.932537335157196],[91.73057119350565,24.932537370201302],[91.73057119350565,24.932894136481764],[91.73048203792739,24.932894080121255],[91.73048203792739,24.933166134532012],[91.73039288253169,24.933166078125378],[91.73039288253169,24.933255314823988],[91.7299425058176,24.93325526612295],[91.7299425058176,24.932176188151995],[91.7298532772936,24.932176222739066],[91.7298532772936,24.932265369210402],[91.72976412318567,24.932265402888167],[91.72976412318567,24.932354549339188],[91.7298532772936,24.93235451565846],[91.7298532772936,24.93316606402927],[91.72976412318567,24.93316609773694],[91.72976412318567,24.93325524395275],[91.72931375297688,24.93325528378809],[91.72931375297688,24.9331661375573],[91.72913537292159,24.933166114601946],[91.72913537292159,24.933076877838086],[91.72904176636854,24.933076962493985],[91.72904176636854,24.932894054199974],[91.72895253969094,24.93289408825253],[91.72895253969094,24.93190859003974],[91.72886338742786,24.93190862314779],[91.72886338742786,24.931458274210264],[91.72895253969094,24.931458241117166],[91.72895253969094,24.93127985716549],[91.72886338742786,24.93127989025267],[91.72886338742786,24.931369036990976],[91.7287742353474,24.931369070025895],[91.7287742353474,24.931007867197398],[91.72904176636854,24.93100785761079],[91.72904176636854,24.93091871078415],[91.72913537292159,24.930918716707566],[91.72913537292159,24.930829569860773],[91.72904176636854,24.930829563934243],[91.72904176636854,24.930740326556617],[91.72895253969094,24.930740360537648],[91.72895253969094,24.930829507413797],[91.7287742353474,24.930829573503054],[91.7287742353474,24.930468370104027],[91.72931375297688,24.930468299141186],[91.72931375297688,24.930651208715993],[91.7294921337632,24.930651141113536],[91.7294921337632,24.930468322055397],[91.72940290616239,24.93046835630654],[91.72940290616239,24.930111587336082],[91.72976412318567,24.930111581356524],[91.72976412318567,24.93020081887432],[91.7298532772936,24.930200785265114],[91.7298532772936,24.93046831666076],[91.73030365308452,24.930468366110382]],[[91.73030365308452,24.93055751301253],[91.73039288253169,24.93055756870454],[91.73039288253169,24.930829534481592],[91.73030365308452,24.93082956930307],[91.73030365308452,24.93055751301253]],[[91.7298532772936,24.93046831666076],[91.7298532772936,24.930557554082398],[91.72976412318567,24.93055749719898],[91.72976412318567,24.930468350278854],[91.7298532772936,24.93046831666076]],[[91.7294921337632,24.930740378499454],[91.72958128731406,24.930740345040782],[91.72958128731406,24.93082949189601],[91.7294921337632,24.93082952535764],[91.7294921337632,24.930740378499454]],[[91.72922459997397,24.932176148400348],[91.72931375297688,24.93217620556377],[91.72931375297688,24.93235449851911],[91.72922459997397,24.932354531865673],[91.72922459997397,24.932176148400348]],[[91.73021004401915,24.930918710947267],[91.73057119350565,24.9309187036907],[91.73057119350565,24.930829556891727],[91.73074957944485,24.93082948771919],[91.73074957944485,24.93100787178634],[91.73021004401915,24.931007857735004],[91.73021004401915,24.930918710947267]],[[91.73012088918053,24.931279857038085],[91.73021004401915,24.93127991367634],[91.73021004401915,24.931458297544197],[91.73030365308452,24.931458302689006],[91.73030365308452,24.93154744933277],[91.73012088918053,24.93154747806598],[91.73012088918053,24.931279857038085]],[[91.73057119350565,24.93145829021482],[91.7306604235012,24.931458255206593],[91.7306604235012,24.931097052726923],[91.73074957944485,24.931097109037122],[91.73074957944485,24.93136907434829],[91.73083873557106,24.931369040089923],[91.73083873557106,24.931458277243365],[91.73074957944485,24.931458221000497],[91.73074957944485,24.931547458133604],[91.73057119350565,24.931547436849677],[91.73057119350565,24.93145829021482]]]}"
00000000000000000009,2075.8387081277015,N24E092,0.462473571300507,0.433564275503159,0.462473571300507,10,field,0.21374622234157725,268.03838469170717,1.659568783070911,large,2025/01/01 00:00:00,"{""type"":""Polygon"",""coordinates"":[[[92.03698726536975,24.908101527311395],[92.03698726536975,24.907923153552087],[92.0370764455931,24.90792311839515],[92.0370764455931,24.907651168381694],[92.03734398733418,24.907651153108667],[92.03734398733418,24.90783396143935],[92.03716562599496,24.90783394152488],[92.03716562599496,24.907923173681798],[92.03725480657532,24.907923138413736],[92.03725480657533,24.908279885797885],[92.03716562599496,24.908279830580867],[92.03716562599496,24.908369062622125],[92.03698726536975,24.90836904252743],[92.03698726536975,24.90827990097821],[92.03689360016389,24.908279816029587],[92.03689360016389,24.908101532854463],[92.03698726536975,24.908101527311395]]]}"
0000000000000000000d,2796.1592683619115,N24E092,0.428430467844009,0.428430467844009,0.428430467844009,14,field,-0.018356806701158534,262.69059618451774,1.401388797945721,large,2025/01/01 00:00:00,"{""type"":""Polygon"",""coordinates"":[[[92.37430046590433,24.967929221681384],[92.37430046590433,24.96784011002074],[92.3745724244041,24.967840046822065],[92.37457242440409,24.967929248938976],[92.37466159641619,24.967929281413568],[92.37466159641619,24.968018393034214],[92.37475076860223,24.96801842544869],[92.37475076860223,24.968107627510378],[92.37466159641619,24.968107595099983],[92.37466159641619,24.968290432120646],[92.3743896373859,24.96829040508432],[92.3743896373859,24.968196770092817],[92.37394370640446,24.968196788498584],[92.37394370640446,24.96792927267147],[92.37430046590433,24.967929221681384]]]}"
